BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,AVG_PURCHASE_VALUE,PAYMENT_RATIO,CLUSTER
80.178891,1.0,1200.0,0.0,1200.0,0.0,1.0,0.0,0.916667,0.0,0,12,1200.0,1037.62728,165.880254,1.0,12,0.06676010907577018,92.3076923076923,12.78198392732416,0
715.044288,1.0,249.96,0.0,249.96,828.943053,1.0,0.0,0.833333,0.166667,2,6,1000.0,189.02697,261.530262,0.0,6,0.7143299580419581,35.70857142857143,0.2639878191445052,0
752.26105,1.0,4019.86,3627.86,392.0,5632.549503,0.916667,0.916667,0.583333,0.333333,10,19,3000.0,7574.577354,237.824379,0.875,12,0.2506701266244585,200.993,10.055713559064285,5
168.909599,0.909091,2313.68,125.4,2188.28,0.0,1.0,0.166667,1.0,0.0,0,22,8000.0,2987.023425,164.438353,0.909091,12,0.02111106099237595,100.59478260869564,17.58007459602091,0
1256.034535,1.0,545.74,110.0,435.74,381.203187,0.583333,0.166667,0.5,0.166667,2,9,7000.0,561.983691,294.602332,0.0,12,0.17940787530352806,54.574,0.4470710035027001,1
533.990908,0.545455,1286.1,1129.82,156.28,95.526303,0.5,0.25,0.416667,0.083333,1,29,1200.0,55.766782,739.571101,0.0,12,0.44462190507910077,42.87,0.10423874717512022,4
79.462211,0.727273,1073.97,1073.97,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,8100.0,866.683765,116.514395,0.222222,12,0.009808938526107888,178.995,10.77131431300092,4
1152.591573,0.666667,50.0,50.0,0.0,2172.551397,0.166667,0.166667,0.0,0.166667,2,1,2500.0,99.26684,405.504082,0.0,6,0.4608522882846861,25.0,0.0860502471787734,2
790.367002,1.0,3663.31,2744.88,918.43,0.0,1.0,1.0,0.833333,0.0,0,70,5000.0,4232.922974,250.545557,0.0,12,0.15804179204159166,51.595915492957744,5.348874748760374,5
2694.354265,1.0,0.0,0.0,0.0,3711.466877,0.0,0.0,0.0,0.75,36,0,8500.0,3388.94577,567.291789,0.0,12,0.31694556699211857,0.0,1.2573285129923357,2
364.464393,0.818182,1050.76,1050.76,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,1200.0,1195.876023,173.488987,0.0,12,0.3034674379683597,175.12666666666667,3.27220940235346,4
173.329004,1.0,72.0,0.0,72.0,0.0,0.166667,0.0,0.166667,0.0,0,4,8050.0,191.693568,189.060724,0.0,12,0.021528878897031423,14.4,1.0996080032672015,4
302.768674,1.0,3028.94,2033.94,995.0,0.0,0.916667,0.833333,0.166667,0.0,0,22,2400.0,2893.951915,163.750989,0.9,12,0.12610107205331111,131.69304347826088,9.526828019797724,5
870.783501,1.0,1813.87,916.2,897.67,0.0,1.0,0.5,1.0,0.0,0,25,7500.0,1483.654129,232.0668,0.0,12,0.1160889882682309,69.76423076923076,1.7018607570550937,5
2806.264846,1.0,1021.66,25.0,996.66,0.0,0.166667,0.083333,0.083333,0.0,0,3,6500.0,728.025537,1026.321014,0.0,12,0.4316666429780034,255.415,0.25933624967282476,4
425.966019,1.0,2219.33,2060.5,158.83,0.0,0.416667,0.083333,0.333333,0.0,0,8,9000.0,2268.864868,211.168736,0.083333,12,0.04732429941117654,246.5922222222222,5.3139237481098,4
1525.063274,1.0,150.0,150.0,0.0,264.96017,0.083333,0.083333,0.0,0.083333,1,3,1800.0,733.240634,469.758727,0.0,12,0.8467869372570794,37.5,0.480478526999792,4
1060.209389,1.0,43.2,0.0,43.2,176.22717,0.166667,0.0,0.083333,0.333333,4,2,1200.0,676.139575,314.901632,0.0,12,0.8827721806827644,14.4,0.6371405888494264,2
1068.046178,1.0,1632.83,285.0,1347.83,0.0,1.0,0.166667,1.0,0.0,0,22,3600.0,3541.399754,549.246265,0.0,12,0.2965971058039434,70.99260869565217,3.3126723867301453,5
6533.309582,1.0,0.0,0.0,0.0,4257.018953,0.0,0.0,0.0,0.333333,11,0,8500.0,1691.047119,1914.459253,0.0,12,0.7685342409128337,0.0,0.2587950720391809,2
128.558239,1.0,720.0,0.0,720.0,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,598.322582,197.443037,0.090909,12,0.12842980919080918,55.38461538461539,4.61817470365586,0
1502.292117,1.0,0.0,0.0,0.0,188.762242,0.0,0.0,0.0,0.083333,1,0,4600.0,544.978537,368.962968,0.0,12,0.3265142614648989,0.0,0.3625233784153476,2
999.528562,1.0,662.98,583.0,79.98,495.595993,0.363636,0.363636,0.090909,0.181818,2,8,1400.0,691.407037,676.34902,0.0,11,0.7134393733047822,73.66444444444444,0.6910417785754326,4
864.760723,1.0,1894.5,1601.7,292.8,808.489505,1.0,0.5,0.75,0.166667,3,24,4100.0,1295.954973,286.246906,0.083333,12,0.2108658188246769,75.78,1.4968973973655306,5
465.332882,1.0,6920.08,5182.71,1737.37,0.0,0.833333,0.583333,0.5,0.0,0,34,9500.0,5691.439238,235.694396,0.636364,12,0.04897725313124934,197.71657142857143,12.2046706498385,5
2187.00313,0.9,0.0,0.0,0.0,892.792807,0.0,0.0,0.0,0.1,2,0,3000.0,460.103356,455.40632,0.0,10,0.7287581239586804,0.0,0.2102845968049415,2
2073.595183,1.0,1716.11,1716.11,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,7000.0,1608.073274,699.559936,0.0,12,0.29618557106127696,214.51375,0.7751262931569239,4
3592.56906,1.0,0.0,0.0,0.0,1286.356207,0.0,0.0,0.0,0.333333,5,0,4500.0,820.438917,1048.73584,0.0,12,0.7981713085980893,0.0,0.22830754141677745,2
1861.43505,1.0,247.45,0.0,247.45,3760.827918,0.583333,0.0,0.5,0.083333,10,7,4000.0,903.972319,716.103395,0.083333,12,0.46524245188702823,30.93125,0.4853711913336253,1
1176.753991,1.0,0.0,0.0,0.0,1817.167913,0.0,0.0,0.0,0.333333,6,0,2000.0,768.296414,318.681676,0.0,12,0.5880829540229885,0.0,0.6523403188365846,2
146.647091,1.0,866.57,684.87,181.7,0.0,0.5,0.333333,0.166667,0.0,0,12,2500.0,1085.866453,119.015325,0.090909,12,0.05863538224710115,66.65923076923077,7.354472381714586,4
1396.385805,1.0,25.2,25.2,0.0,1920.24988,0.083333,0.083333,0.0,0.583333,19,1,2500.0,410.617369,503.627101,0.0,12,0.5583309896041583,12.6,0.2938468156258393,2
48.272361,0.727273,750.0,250.0,500.0,0.0,0.5,0.083333,0.333333,0.0,0,8,6500.0,912.949944,74.0589,0.0,12,0.007425374711582833,83.33333333333333,18.528642132655264,0
1440.568286,1.0,0.0,0.0,0.0,56.461898,0.0,0.0,0.0,0.166667,2,0,1500.0,474.645124,548.86868,0.0,12,0.9597390313124583,0.0,0.32925608076258694,2
7595.24699,1.0,1422.12,1196.98,225.14,4798.127161,0.75,0.333333,0.5,0.666667,14,23,10000.0,2283.468603,2631.254565,0.0,12,0.7594487541245875,59.254999999999995,0.30060483894297385,1
473.679359,1.0,2580.63,1608.74,971.89,0.0,1.0,1.0,0.833333,0.0,0,64,8500.0,2358.035548,263.453051,0.0,12,0.0557204280672862,39.702,4.967638687655681,5
3613.551586,1.0,2653.49,2033.01,620.48,3516.374364,0.833333,0.666667,0.5,0.666667,20,38,6500.0,868.565652,1183.572986,0.0,12,0.5558454985386864,68.03820512820512,0.24029693070757574,1
1.366727,0.545455,0.0,0.0,0.0,191.751369,0.0,0.0,0.0,0.083333,1,0,1200.0,594.099172,26.161818,0.166667,12,0.0011379908409658618,0.0,251.02141987647917,3
686.657879,1.0,2476.45,1624.5,851.95,253.273353,1.0,0.75,1.0,0.083333,1,35,4000.0,1600.734366,224.265608,0.083333,12,0.17162156435891027,68.79027777777777,2.3278063334747308,5
6100.396015,1.0,0.0,0.0,0.0,5312.922403,0.0,0.0,0.0,0.666667,13,0,12000.0,1460.027383,1465.870504,0.0,12,0.5083239742521457,0.0,0.23929398770553334,2
5926.922151,1.0,2325.75,2325.75,0.0,461.862131,0.5,0.5,0.0,0.25,3,25,13000.0,1489.518098,1644.757535,0.0,12,0.4558820206907161,89.45192307692308,0.2512715349591304,1
1135.452712,1.0,374.94,0.0,374.94,1062.414129,1.0,0.0,0.888889,0.111111,2,9,1200.0,415.322291,678.223873,0.0,9,0.9454227410491257,37.494,0.36545496932211996,1
1502.972028,1.0,673.8,673.8,0.0,1187.524461,1.0,1.0,0.0,0.25,6,12,2400.0,2925.653927,361.356383,0.0,12,0.6259775210329029,51.83076923076923,1.9452848008686503,1
1355.179528,1.0,0.0,0.0,0.0,119.945758,0.0,0.0,0.0,0.083333,2,0,1500.0,338.541279,348.388563,0.0,12,0.9028511179213856,0.0,0.2496286605205266,2
2962.757731,1.0,4398.65,300.0,4098.65,2483.768145,1.0,0.083333,1.0,0.333333,9,47,3000.0,7109.795209,5114.110493,0.083333,12,0.9872568247250917,91.63854166666665,2.3989124126556347,1
1467.458994,0.909091,497.83,434.8,63.03,0.0,0.727273,0.545455,0.181818,0.0,0,14,1500.0,726.488879,856.508162,0.0,11,0.9776542265156563,33.18866666666666,0.4947287475975648,4
1737.037252,1.0,2432.9,1800.0,632.9,0.0,1.0,0.083333,0.916667,0.0,0,19,5000.0,1500.221266,468.467422,0.0,12,0.3473379828034393,121.64500000000001,0.8631697993087665,5
3866.85069,1.0,0.0,0.0,0.0,762.875848,0.0,0.0,0.0,0.181818,3,0,10000.0,708.94961,1392.546969,0.0,11,0.38664640435956404,0.0,0.18329291040963114,2
1637.51006,1.0,0.0,0.0,0.0,6050.562566,0.0,0.0,0.0,0.666667,22,0,6500.0,5587.314274,437.988978,0.0,12,0.2518858729426242,0.0,3.409996929771673,2
2948.881234,1.0,840.48,510.0,330.48,411.828101,0.5,0.25,0.333333,0.166667,7,15,3000.0,1520.923579,1841.972209,0.0,12,0.9826328670443185,52.53,0.5155880723162701,1
10.785694,0.444444,384.4,0.0,384.4,0.0,0.888889,0.0,0.777778,0.0,0,8,1500.0,655.428475,65.251585,0.333333,9,0.007185672218520986,42.71111111111111,55.61220875071083,0
126.32794,0.909091,718.01,718.01,0.0,0.0,0.25,0.25,0.0,0.0,0,5,7500.0,1067.973689,157.340797,0.0,12,0.016841479802692974,119.66833333333334,8.387583188732968,4
3862.125712,1.0,812.78,676.8,135.98,3217.292489,0.5,0.333333,0.25,0.583333,13,14,6000.0,803.736956,1738.467819,0.0,12,0.6435803552741209,54.18533333333333,0.20805353382711764,1
2105.898309,1.0,0.0,0.0,0.0,217.314696,0.0,0.0,0.0,0.333333,5,0,2250.0,569.815997,1031.776402,0.0,12,0.9355390088849401,0.0,0.27045253896019905,2
4891.896666,1.0,915.81,0.0,915.81,1678.175594,0.583333,0.0,0.5,0.25,5,7,7500.0,1164.557472,1270.282758,0.0,12,0.652165933342221,114.47625,0.23800982352485267,1
1299.826045,1.0,599.74,524.5,75.24,160.70672,0.25,0.083333,0.166667,0.166667,2,5,1500.0,589.628198,489.936556,0.0,12,0.8659733810792805,99.95666666666666,0.453272134476674,4
68.707804,1.0,774.91,774.91,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7500.0,1209.741424,169.985235,1.0,12,0.009159819224103452,59.60846153846153,17.354461833283402,5
589.130175,1.0,1669.58,1060.58,609.0,0.0,0.75,0.583333,0.416667,0.0,0,17,3000.0,2883.911526,292.720686,0.0,12,0.196311287904032,92.75444444444445,4.88690741157237,5
820.163313,1.0,680.14,0.0,680.14,0.0,0.75,0.0,0.666667,0.0,0,18,1200.0,1178.247173,219.875876,0.0,12,0.6829003438800999,35.79684210526316,1.434851209676485,0
282.873015,1.0,484.49,305.0,179.49,0.0,0.666667,0.416667,0.416667,0.0,0,15,1000.0,341.883623,979.920602,0.083333,12,0.2825904245754246,30.280625,1.2043540771214198,4
3367.300661,1.0,898.18,798.78,99.4,0.0,0.166667,0.166667,0.083333,0.0,0,7,6500.0,855.157235,1315.440072,0.0,12,0.5179665683740964,112.2725,0.2538838782717562,4
1299.092905,1.0,323.99,323.99,0.0,10614.20378,0.083333,0.083333,0.0,0.25,19,1,8500.0,2222.007132,1109.569412,0.0,12,0.15281648100223502,161.995,1.7091141128871865,2
93.358273,0.857143,1094.41,220.01,874.4,0.0,0.857143,0.142857,0.714286,0.0,0,16,1500.0,780.526454,102.598525,1.0,7,0.062197383744170553,64.37705882352941,8.271945100139762,0
1872.458334,1.0,220.0,220.0,0.0,330.0146,0.083333,0.083333,0.0,0.166667,2,1,2000.0,716.568489,755.821363,0.0,12,0.9357612863568215,110.0,0.3824843477944143,4
11.78569,0.272727,69.9,69.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,266.254303,116.316856,0.0,12,0.005889900049975013,34.95,20.82439844857806,3
1694.125362,1.0,437.52,172.6,264.92,0.0,0.916667,0.166667,0.916667,0.0,0,13,1800.0,797.134098,666.656548,0.0,12,0.9406581687951138,31.25142857142857,0.4702508238443783,0
62.986919,1.0,693.43,62.0,631.43,0.0,1.0,0.083333,0.916667,0.0,0,15,8500.0,593.0196,152.069656,1.0,12,0.00740935407599106,43.339375,9.267825506647695,0
4005.202539,1.0,1425.23,1208.45,216.78,2637.011333,1.0,1.0,0.416667,0.333333,6,46,5550.0,1607.054463,1061.281539,0.0,12,0.7215281100702576,30.32404255319149,0.4011415916583043,1
1887.939311,1.0,0.0,0.0,0.0,1535.271649,0.0,0.0,0.0,0.166667,3,0,6700.0,567.78086,406.932424,0.0,12,0.28173993597970454,0.0,0.3005818433094169,2
1003.774921,1.0,161.27,161.27,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,1200.0,257.638043,368.466873,0.0,12,0.8357826153205662,17.91888888888889,0.2564136878969733,4
877.354533,1.0,6954.28,6441.4,512.88,61.792952,1.0,1.0,1.0,0.083333,1,105,9000.0,7486.398825,236.319631,0.166667,12,0.097473006665926,65.60641509433962,8.523208503780786,5
670.425221,1.0,349.0,0.0,349.0,0.0,0.166667,0.0,0.083333,0.0,0,2,1950.0,563.652253,218.138964,0.0,12,0.3436315843157355,116.33333333333333,0.8394862679726474,4
15.669963,0.714286,70.81,0.0,70.81,0.0,0.714286,0.0,0.571429,0.0,0,7,1500.0,16.385421,84.383546,0.333333,7,0.01043968221185876,8.85125,0.9829308559353133,3
892.102792,1.0,0.0,0.0,0.0,276.598043,0.0,0.0,0.0,0.416667,7,0,900.0,511.767875,321.440682,0.0,12,0.9901251853496116,0.0,0.5730223660525742,2
1037.137052,1.0,549.0,549.0,0.0,882.773966,0.25,0.25,0.0,0.333333,5,3,4000.0,2521.277415,2480.872488,0.181818,12,0.25921945813546615,137.25,2.4286556482525006,1
3278.259894,1.0,1581.43,1296.74,284.69,0.0,0.583333,0.333333,0.5,0.0,0,41,8500.0,996.350965,1147.212494,0.0,12,0.38563226608634277,37.65309523809524,0.30383409586504706,5
930.286054,1.0,3039.16,439.16,2600.0,0.0,1.0,1.0,0.916667,0.0,0,26,2500.0,2991.900221,548.880214,0.083333,12,0.3719656353458617,112.56148148148148,3.2126543806270718,5
61.921514,0.181818,655.21,655.21,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,116.093233,172.342232,0.0,12,0.04125350699533644,218.40333333333334,1.8450483089138636,3
3765.693221,1.0,0.0,0.0,0.0,1700.400179,0.0,0.0,0.0,0.454545,8,0,4000.0,745.344919,2011.115424,0.0,11,0.941188008247938,0.0,0.19787778703202227,2
962.855497,0.909091,1839.69,1501.05,338.64,0.0,0.833333,0.25,0.583333,0.0,0,19,5000.0,1331.30538,247.588037,0.0,12,0.19253259288142371,91.9845,1.3812292238242014,5
935.367518,0.818182,2186.22,1774.12,412.1,0.0,0.416667,0.333333,0.25,0.0,0,35,1700.0,3159.774947,291.825678,0.0,12,0.5498927207524985,60.728333333333325,3.3745029449003163,4
2640.820976,0.9,1167.86,0.0,1167.86,3463.175221,0.8,0.0,0.7,0.6,15,13,8000.0,538.132963,641.479689,0.0,10,0.3300613643294588,83.41857142857143,0.20369774026656076,1
39.670161,1.0,319.92,0.0,319.92,0.0,1.0,0.0,1.0,0.0,0,12,10000.0,365.863745,176.935616,0.727273,12,0.003966619438056194,24.60923076923077,8.995876485465597,0
1158.783497,1.0,183.0,183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200.0,271.548882,355.227627,0.0,12,0.9648488734388009,45.75,0.23413756334903257,4
1518.339584,1.0,1435.79,762.12,673.67,0.0,0.916667,0.333333,0.75,0.0,0,27,1500.0,1075.686261,1136.154471,0.0,12,1.0115520213191207,51.278214285714284,0.7079959426634671,5
2158.754686,1.0,0.0,0.0,0.0,3027.725404,0.0,0.0,0.0,0.5,7,0,9000.0,1392.104949,494.197293,0.0,12,0.23983498344628376,0.0,0.6445662361674348,2
6882.811896,1.0,2480.63,2038.24,442.39,1657.436894,0.916667,0.833333,0.583333,0.5,12,48,8500.0,1876.060624,2543.670089,0.0,12,0.8096473233737208,50.62510204081633,0.27253223248155994,1
132.353911,1.0,358.34,0.0,358.34,0.0,0.916667,0.0,0.833333,0.0,0,16,1500.0,85.938437,149.203101,0.0,12,0.0881771558960693,21.078823529411764,0.6444388196458669,0
3732.224017,1.0,0.0,0.0,0.0,2167.305318,0.0,0.0,0.0,0.833333,23,0,4500.0,1086.72505,1535.949295,0.0,12,0.829198848478116,0.0,0.2910955905810567,2
1089.475719,1.0,0.0,0.0,0.0,287.364895,0.0,0.0,0.0,0.083333,1,0,3000.0,373.306733,231.573591,0.0,12,0.36303756047984004,0.0,0.3423338332946412,2
434.71366,1.0,1971.57,450.94,1520.63,0.0,0.583333,0.25,0.5,0.0,0,24,6700.0,616.189722,223.258848,0.0,12,0.06487295329055365,78.8628,1.4142079502396137,5
246.688528,0.909091,297.96,0.0,297.96,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,1333.301174,221.51113,0.0,12,0.2464420859140859,24.83,5.382975080702971,0
8161.84873,1.0,5519.0,4986.43,532.57,0.0,1.0,1.0,0.583333,0.0,0,91,9000.0,3723.833142,4650.41017,0.0,12,0.906771328741251,59.98913043478261,0.4561928396779197,5
35.276551,1.0,22.48,22.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,68.205028,200.03439,0.0,12,0.004702913078256233,11.24,1.880140920783787,4
87.908147,0.545455,895.11,895.11,0.0,0.0,0.25,0.25,0.0,0.0,0,5,16500.0,1082.659906,103.425559,0.0,12,0.005327443609478214,149.185,12.177285687890897,4
215.993595,1.0,835.71,0.0,835.71,0.0,1.0,0.0,0.916667,0.0,0,28,5500.0,794.991453,178.248506,0.0,12,0.03926442374113798,28.817586206896554,3.663663220105644,0
3333.963106,1.0,934.07,841.07,93.0,0.0,0.916667,0.916667,0.416667,0.0,0,19,11500.0,867.272423,935.819727,0.0,12,0.28988462794539605,46.703500000000005,0.26005457794710607,5
6071.895277,1.0,204.8,0.0,204.8,4283.656363,0.75,0.0,0.75,0.833333,13,9,7000.0,1892.355319,1653.92317,0.0,12,0.8672897124696471,20.48,0.3116067761232366,1
63.169044,1.0,806.71,806.71,0.0,0.0,1.0,1.0,0.0,0.0,0,14,7500.0,705.485115,148.199188,0.181818,12,0.008421416344487401,53.78066666666667,10.994165894071914,5
1326.334307,1.0,2484.76,374.18,2110.58,0.0,1.0,0.25,1.0,0.0,0,39,7500.0,400.178807,367.804459,0.0,12,0.1768209981335822,62.11900000000001,0.3014905927538871,5
1088.996599,1.0,0.0,0.0,0.0,2475.856774,0.0,0.0,0.0,0.75,10,0,2500.0,170.234238,214.292795,0.0,8,0.4354244698120752,0.0,0.15617868730616102,2
4146.601225,1.0,521.32,200.0,321.32,2054.006911,0.666667,0.083333,0.666667,0.416667,8,9,5000.0,1147.148308,1070.072907,0.0,12,0.8291544141171766,52.132000000000005,0.2765811479381073,1
2240.079824,1.0,0.0,0.0,0.0,7955.964618,0.0,0.0,0.0,0.333333,8,0,3000.0,8064.891702,883.416435,0.166667,12,0.7464444598467177,0.0,3.5986632941995556,2
440.263759,1.0,891.66,891.66,0.0,0.0,0.25,0.25,0.0,0.0,0,3,7500.0,619.251006,188.075723,0.0,12,0.05869400866551126,222.915,1.4033579539896002,4
642.939211,0.545455,0.0,0.0,0.0,1936.701702,0.0,0.0,0.0,0.166667,5,0,1950.0,3997.53568,308.839052,0.25,12,0.3295434192721681,0.0,6.2079395255214544,2
67.515739,0.909091,640.48,640.48,0.0,0.0,0.75,0.75,0.0,0.0,0,12,500.0,531.228483,162.317727,0.090909,12,0.13476195409181635,49.26769230769231,7.753378869634611,4
625.292621,1.0,1215.64,1215.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,297.914805,525.056459,0.0,12,0.2500170415833667,607.82,0.4756798898960682,4
25.766006,1.0,290.0,0.0,290.0,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,262.366918,170.710461,1.0,12,0.01716589340439707,22.307692307692307,9.802243861112487,0
3197.652201,1.0,0.0,0.0,0.0,4179.249342,0.0,0.0,0.0,0.166667,2,0,5000.0,6103.93835,759.570108,0.083333,12,0.6394025596880624,0.0,1.9082844793478067,2
39.432667,1.0,442.76,0.0,442.76,0.0,1.0,0.0,1.0,0.0,0,13,2100.0,482.712777,130.29661,0.714286,12,0.0187685230842456,31.625714285714285,11.93868257565102,0
2651.966491,1.0,0.0,0.0,0.0,1680.241238,0.0,0.0,0.0,0.25,5,0,3000.0,771.905711,778.739379,0.0,12,0.8836942655781407,0.0,0.2909594650436163,2
186.130209,0.636364,2546.94,1136.36,1410.58,0.0,0.666667,0.333333,0.583333,0.0,0,15,12000.0,4633.517467,216.399562,1.0,12,0.015509558286809434,159.18375,24.760927120003373,5
669.973636,0.545455,0.0,0.0,0.0,1479.440572,0.0,0.0,0.0,0.166667,3,0,3000.0,1616.215963,121.550312,0.0,12,0.2232501286237921,0.0,2.408762246807563,2
25.897329,1.0,299.65,299.65,0.0,0.0,1.0,1.0,0.0,0.0,0,12,9000.0,261.779201,163.208033,0.818182,12,0.0028771613154093987,23.049999999999997,9.732535189646526,5
1243.734425,1.0,0.0,0.0,0.0,306.3199,0.0,0.0,0.0,0.166667,3,0,1500.0,635.639502,342.273932,0.0,12,0.8286038807461693,0.0,0.5106627479994377,2
1965.881663,1.0,3782.09,2450.0,1332.09,0.0,0.833333,0.083333,0.666667,0.0,0,11,1800.0,3988.944816,2687.313856,0.083333,12,1.0915500627429204,315.1741666666667,2.0280553177336733,4
140.715619,0.888889,1562.4,0.0,1562.4,0.0,0.888889,0.0,0.888889,0.0,0,12,2500.0,1140.945539,134.478322,0.222222,9,0.05626374210315874,120.1846153846154,8.0509512434194,0
31.285608,0.636364,1013.0,0.0,1013.0,0.0,0.583333,0.0,0.416667,0.0,0,7,4500.0,1486.232552,43.611906,0.0,12,0.006950812708287048,126.625,46.033903155858184,0
115.593266,0.818182,46.3,0.0,46.3,378.517888,0.083333,0.0,0.083333,0.083333,1,1,7500.0,450.775587,93.858687,0.0,12,0.015410380749233435,23.15,3.866223174501347,3
1055.613983,1.0,0.0,0.0,0.0,378.769414,0.0,0.0,0.0,0.333333,4,0,1200.0,1328.486686,267.70904,0.083333,12,0.8789458642797668,0.0,1.2573056076998745,2
874.800721,0.909091,0.0,0.0,0.0,557.540201,0.0,0.0,0.0,0.166667,2,0,1700.0,1915.107195,200.032263,0.090909,12,0.514286138154027,0.0,2.186692873252385,2
14.9447,0.636364,381.5,0.0,381.5,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,602.003541,124.074597,0.666667,12,0.004979906697767411,47.6875,37.755714500743196,0
118.463635,0.818182,1572.67,1572.67,0.0,0.0,0.583333,0.583333,0.0,0.0,0,14,5000.0,1838.425899,131.342387,0.8,12,0.023687989402119577,104.84466666666667,15.389000167289403,5
551.175183,1.0,1711.11,537.42,1173.69,0.0,1.0,0.416667,1.0,0.0,0,51,4000.0,1581.285232,189.328101,0.0,12,0.13775935591102223,32.90596153846154,2.8637383219738077,5
144.080651,1.0,1526.54,1005.69,520.85,0.0,0.75,0.25,0.5,0.0,0,20,3000.0,0.0,312.343947,0.0,12,0.048010880039986666,72.69238095238094,0.0,0
673.930629,1.0,689.93,0.0,689.93,916.447583,0.833333,0.0,0.75,0.083333,2,14,1800.0,1603.66063,204.556137,0.0,12,0.3741980172126596,45.99533333333333,2.376037715722041,0
122.062129,1.0,924.69,422.0,502.69,0.0,0.5,0.083333,0.416667,0.0,0,11,6300.0,789.33314,164.279979,0.363636,12,0.019371866211712427,77.0575,6.414102749676953,0
72.033516,1.0,837.43,39.0,798.43,0.0,1.0,0.083333,1.0,0.0,0,22,2500.0,948.576582,169.887225,0.583333,12,0.028801885645741706,36.41,12.988236551558053,0
4350.643699,0.9,1021.19,441.55,579.64,11220.76636,0.8,0.1,0.7,0.5,20,20,6000.0,7137.368582,1661.123436,0.125,10,0.7249864520913182,48.62809523809524,1.6401546348199771,1
1413.006634,1.0,1678.69,1528.69,150.0,392.356874,0.5,0.166667,0.333333,0.083333,1,8,1800.0,2308.456562,510.627017,0.083333,12,0.7845678145474737,186.5211111111111,1.6325641665978208,4
1253.764799,1.0,666.98,666.98,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,2400.0,3038.416025,1276.724682,0.083333,12,0.5221844227405248,51.30615384615385,2.421502442068428,5
260.636327,1.0,673.28,673.28,0.0,477.616267,0.583333,0.583333,0.0,0.25,6,29,300.0,1150.334467,435.025577,0.272727,12,0.8659014186046512,22.442666666666664,4.396692463122676,4
87.296391,0.636364,897.56,897.56,0.0,0.0,0.416667,0.416667,0.0,0.0,0,7,4000.0,880.271979,113.623443,0.2,12,0.021818643089227693,112.195,9.969512559126,4
2024.488164,1.0,0.0,0.0,0.0,1374.874243,0.0,0.0,0.0,0.083333,1,0,3000.0,3398.082374,678.700673,0.083333,12,0.6746045198267244,0.0,1.6776609384324201,2
52.485431,1.0,1476.02,644.07,831.95,0.0,1.0,0.833333,1.0,0.0,0,41,7000.0,1149.01904,97.339489,0.454545,12,0.007496847736037708,35.14333333333333,21.482841561097263,5
11.736675,1.0,119.28,0.0,119.28,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,115.257036,92.166894,0.444444,12,0.0068998677248677245,9.175384615384615,9.049224856565784,0
3242.285167,1.0,0.0,0.0,0.0,2732.692813,0.0,0.0,0.0,0.916667,28,0,6000.0,766.465991,1225.221287,0.0,12,0.5402908126978837,0.0,0.23632395905197937,2
1716.340133,1.0,184.23,0.0,184.23,0.0,1.0,0.0,1.0,0.0,0,13,1700.0,510.451516,833.346049,0.0,12,1.0090183027630806,13.159285714285714,0.29723378973756276,0
919.85102,1.0,0.0,0.0,0.0,1483.168185,0.0,0.0,0.0,0.25,3,0,2000.0,2087.8452,338.75698,0.083333,12,0.4596956621689155,0.0,2.2672996550516937,2
634.088475,0.75,2194.29,2065.25,129.04,0.0,0.75,0.625,0.375,0.0,0,14,10000.0,408.701268,201.735817,0.2,8,0.06340250724927507,146.286,0.6435343799932758,5
1337.229284,1.0,6661.25,5805.5,855.75,0.0,1.0,1.0,0.5,0.0,0,108,1700.0,5936.298921,554.610686,0.0,12,0.7861430241034686,61.112385321100916,4.435935599358771,5
1700.502651,1.0,0.0,0.0,0.0,257.198087,0.0,0.0,0.0,0.083333,1,0,2500.0,819.6874,428.628715,0.0,12,0.6799290887644942,0.0,0.48174324002272745,2
